id,date,meal,price,is_vegetarian
16697,2020-10-05,Bio-Spirelli mit Bolognesesoße und Reibekäse,2.1,0
16698,2020-10-05,Schupfnudelpfanne mit Gemüse und Pilzen,2.4,1
16699,2020-10-05,Hähnchenbrust in Kardamommarinade auf Paprika-Tomaten-Apfelgemüse mit Bambusstreifen und Basmatireis,2.4,0
16761,2020-10-05,Tomaten- Chili- Knoblauch- Spaghetti mit Tofu,1.6,1
16855,2020-10-06,"Süßkartoffelcurry mit Kichererbsen und Blattspinat, dazu Reis",1.6,1
16856,2020-10-06,"Hackfleischröllchen mit Quarkdip, Balkangemüse und Pommes Crinkle",2.1,0
16857,2020-10-06,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und gerösteten Pinienkernen, gern auch als vegane Variante",1.85,1
16858,2020-10-06,"Rindfleischpfanne """"""""Art Stroganoff"""""""" mit Champignons, Gurken und Sauerrahm, dazu Jeremias-Schlingli-Nudeln",3.1,0
16930,2020-10-06,"Rindfleischpfanne """"""""Art Stroganoff"""""""" mit Champignons, Gurken und Sauerrahm, dazu Nudeln",3.1,0
17010,2020-10-07,Gabelspaghetti mit feurigem Tomaten-Mango-Belugalinsenragout,1.6,1
17011,2020-10-07,Puten-Leberragout in Rotweinsoße an Kartoffelröstis und Krautsalat,1.85,0
17012,2020-10-07,"Camembert gebacken mit Tomatensauce oder Preiselbeeren an Pommes frites, dazu Eichblattsalat",2.7,1
17013,2020-10-07,Gebratener Reis mit Huhn,3.1,0
17155,2020-10-08,Pasta mit Thunfisch-Zucchinisauce,1.6,0
17156,2020-10-08,Pfefferfleischwürfel vom Schweinekamm auf Spätzle,2.1,0
17157,2020-10-08,Mediterranes Sojageschnetzeltes mit Reiskorn-Nudeln,1.6,1
17158,2020-10-08,"Putensteak in Senf-Sahnesoße, Brokkoligemüse, Pommes Twister",3.1,0
17276,2020-10-09,Deftiges Bauernfrühstück mit frischer Brühgurke,2.7,0
17277,2020-10-09,Kartoffelauflauf mit Schinken,2.1,0
17278,2020-10-09,"Paniertes Schollenfilet mit Salsa-Dip, Buttererbsen und Pommes frites",3.1,0
17279,2020-10-09,"Rote Linsen mit Kokos-Curry  , dazu einen Soja-Bananen-Shake",1.6,1
17318,2020-10-09,Pasta mit Thunfisch-Zucchinisauce,1.6,0
17321,2020-10-09,Pfefferfleischwürfel vom Schweinekamm auf Spätzle,3.1,0
17338,2020-10-09,"Pfefferfleischwürfel vom Schweinekamm auf Spätzle, dazu Krautsalat",2.1,0
17446,2020-10-12,"Spaghetti mit Bolognese von roten Linsen, gerne auch als vegane Variante",1.6,1
17447,2020-10-12,"Schweinegulasch mit Sauerkraut, dazu Petersilienkartoffeln",2.7,0
17448,2020-10-12,Bunter Gemüse-Mix mit Schnittlauch-Kräuterrahm auf Kartoffelrösti,1.85,1
17449,2020-10-12,"Hähnchenbrust mit Bohnen-Mais-Gemüse, dazu Kartoffelecken",3.1,0
17523,2020-10-12,Kartoffelauflauf mit Schinken,2.1,0
17658,2020-10-13,"Mango-Kürbis-Suppe, dazu 1 Mehrkornbrötchen",1.6,1
17659,2020-10-13,Seelachs in Kräutereihülle auf Dijon-Senfsauce mit rustikalem Möhrengemüse und Kräuterkartoffeln,3.1,0
17660,2020-10-13,"Tortelloni """"""""Ricotta"""""""" in Tomaten-Basilikumsoße",2.1,0
17661,2020-10-13,"Schweinegeschnetzeltes mit grünem Pfeffer, Mandelbrokkoli und Spätzle",2.1,0
17860,2020-10-14,Pennenudeln mit Bohnen-Tomaten-Ragout,1.6,1
17861,2020-10-14,"Rostbrätel """"""""Thüringer Art"""""""" mit Kräuterzwiebeln, Kartoffelsalat und Salatbeilage",3.6,0
17862,2020-10-14,Steinpilz-Rahmnudeln mit Champignon-Lauchgemüse,2.1,1
17863,2020-10-14,Rinderhacksteak mit Hirtenkäse dazu Letschogemüse und Pommes frites,3.1,0
17929,2020-10-14,Wirsingroulade mit Petersilienkartoffeln,2.4,0
18081,2020-10-15,Süßkartoffel-Kokos-Soja-Curry mit Tomatenbulgur,1.6,1
18082,2020-10-15,"Reispfanne """"""""Spanische Art"""""""" mit Shrimps, Tomaten, Paprika und gegrillter Hähnchenkeule",3.1,0
18083,2020-10-15,Schupfnudel - Kürbis-Champignonpfanne mit Hirtenkäse-Quark-Dip,1.85,1
18084,2020-10-15,"Schweinesteak """"""""Au four"""""""" mit Reibekäse überbacken an Fingermöhrchen und Pommes frites",3.1,0
18154,2020-10-15,Pennenudeln mit Bohnen-Tomaten-Ragout,1.6,1
18302,2020-10-16,"Soljanka mit saurer Sahne, Brotscheibe oder Brötchen",2.1,0
18303,2020-10-16,"Brathering mit Zwiebelringen, Bratkartoffeln und Gurkensalat",2.7,0
18304,2020-10-16,Wok-Gemüse-Reis mit Mungobohnen-Sprossen und gerösteten Cashew-Kernen,1.85,1
18305,2020-10-16,"Putensteak mit Rahm-Champignons, buntem Gemüse und Pommes frites",3.6,0
18547,2020-10-19,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, dazu Rote Bete",1.85,1
18548,2020-10-19,"Bolognese von der Pute aus Altengönna, Ital. Hartkäse und Chili-Bandnudeln",2.1,0
18549,2020-10-19,"Schweineschnitzel """"""""Wiener Art"""""""" mit Kaisergemüse und Pommes frites",2.4,0
18550,2020-10-19,"Tofu in süß-scharfer Soße, dazu Reis",2.7,1
18597,2020-10-19,"Bolognese von der Pute aus Altengönna, Ital. Hartkäse und Wellenbandnudeln",1.85,0
18682,2020-10-19,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, mit rote-beete salat",1.85,1
18719,2020-10-20,Rote Linsensuppe mit Fladenbrot,1.6,1
18720,2020-10-20,"Soljanka mit saurer Sahne, Brotscheibe oder Brötchen",2.1,0
18721,2020-10-20,Kürbispfanne mit Lachs und Jasmin-Duftreis,2.7,0
18722,2020-10-20,"Minestrone, 3 Quarkkäulchen mit Sauerkirsch-Gelee, Zimtzucker und Sahnedip",2.1,1
18723,2020-10-20,"Schweinesteak """"""""Lugano"""""""" mit Tomaten-Schinkenragout gratiniert, Buttererbsen und Crinkle Pommes",2.7,0
18724,2020-10-20,Champignon-Cremesupe,0.5,1
18795,2020-10-20,"Schweinesteak """"""""Schweizer Art"""""""" mit Tomaten-Käseragout gratiniert, Buttererbsen und Crinkle Pommes",3.1,0
18806,2020-10-20,"Steak """"""""Schweizer Art"""""""" mit Tomaten-Käseragout gratiniert, Buttererbsen und Crinkle Pommes",3.1,0
18942,2020-10-21,"Bohnen-Gemüse-Ragout mit Sojasprossen und Erdnüssen, dazu Kräuterkartoffeln",1.6,1
18943,2020-10-21,Putensteak mit Paprika-Maisgemüse und Pommes frites,3.1,0
18944,2020-10-21,Putenschnitzel mit Paprika-Maisgemüse und Pommes frites,2.7,0
18945,2020-10-21,"Tomaten-Kräuterrührei mit Bratkartoffeln, dazu Mischsalat",2.1,1
18946,2020-10-21,Rindersauerbraten mit Apfelrotkohl und Klößen,3.6,0
19131,2020-10-22,Sojasteak mit rotem Zwiebelgemüse und Süßkartoffelpüree,1.85,1
19132,2020-10-22,Ratsherrengeschnetzeltes mit Buttererbsengemüse und Mandel-Kartoffelbällchen,3.1,0
19133,2020-10-22,Vegetarische Frühlingsrolle auf Ananas- Currysauce mit Champignonrisotto und Tomaten -Gurkensalat,1.6,1
19134,2020-10-22,"Pelmeni Pute mit Smetana Dip, dazu Rote Bete- Salat",2.4,0
19276,2020-10-23,"Tomaten-Cremesuppe, 2 hausgemachte Eierkuchen mit Apfelmus, Zimt-Zucker und Sahnedip",1.6,1
19277,2020-10-23,"Jagdwurstschnitzel mit Tomatensoße, Bio-Spirelli und Weißkohlsalat",2.1,0
19278,2020-10-23,"Hähnchenbruststeak mit Kokos-Curry-Soße, Zuckerschoten und Jasminreis",2.7,0
19279,2020-10-23,"Gemüsefrikadelle mit Quark-Dip , dazu Mischsalat und Pommes frites",2.7,1
19280,2020-10-23,"Gemüsefrikadelle mit Soja-Tomaten-Kräuter-Dip, dazu bunte Karotten und Pommes frites",2.1,1
19468,2020-10-26,"Limetten-Spaghetti mit Erbsen, Pilzen und Cashewkernen",1.6,1
19469,2020-10-26,Ungarische Hackfleischpfanne mit Pommes Chips,1.85,0
19470,2020-10-26,"Blumenkohl mit Paprika und Erbsen, dazu Reis mit Kreuzkümmel   }",1.85,1
19471,2020-10-26,"Putenschnitzel mit Kräuter-Käsesoße auf Radi-Nudeln, dazu Eisbergsalat",2.7,0
19641,2020-10-27,Rührei mit Kräutern und Zwiebeln an Rahmspinat und Petersilienkartoffeln,1.85,1
19642,2020-10-27,"Würzfleisch vom Schwein mit Champignons, Buttererbsen und Pommes frites",2.7,0
19643,2020-10-27,Falafel mit Kräuter-Quarkdip an buntem Salat und Fladenbrot,2.4,1
19644,2020-10-27,"Hähnchenbruststreifen in Rucolasoße, dazu Bandnudeln mit Tomaten",2.4,0
19850,2020-10-28,Gebratenes Gemüse mit Reis,1.85,1
19851,2020-10-28,"Hähnchenbruststreifen in Rucolasoße, dazu Bandnudeln mit Tomaten",2.4,0
19852,2020-10-28,Paniertes Schweineschnitzel mit Schwarzwurzel-Gemüse und Kartoffelecken,2.7,0
19853,2020-10-28,"Drei Kartoffeltaschen mit Frischkäse auf Blattspinat, Tomatensalat",2.1,1
19854,2020-10-28,Gebratenes Heringsfilet mit Kartoffel-Radicchio-Salat und Kräuterbrötchen,2.7,0
20049,2020-10-29,Pikante Sesamnudeln mit asiatischem Pfannengemüse,1.85,1
20050,2020-10-29,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,1.85,0
20051,2020-10-29,"Champignonpfanne an Heichelheimer Kartoffelpuffern, Salatgarnitur",2.7,1
20052,2020-10-29,Hirschgulasch auf Röhnland-Farfalle,3.6,0
20106,2020-10-29,Paniertes Schweineschnitzel mit Schwarzwurzel-Gemüse und Kartoffelecken,2.7,0
20259,2020-10-30,"Vegetarische Paprikaschote auf Tomatensoße mit Kräuterreis, dazu 1 Apfel",2.1,1
20260,2020-10-30,Putenragout mit frischem Paprika und Wellen-Bandnudeln,2.4,0
20261,2020-10-30,"Kartoffel- Gemüse- Omelett mit Kräuterdip, Obstsalat",2.4,1
20262,2020-10-30,"Schweinesteak """"""""Strindberg"""""""" mit Zwiebel-Senfkruste, Sommergemüse und Pommes frites",2.4,0
20318,2020-10-30,"Vegetarische Paprikaschote auf Tomatensoße mit Kräuterreis, dazu Krautsalat",2.1,1
20319,2020-10-30,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,1.85,0
20322,2020-10-30,Hirschgulasch auf Röhnland-Farfalle,3.1,0
20494,2020-11-02,Chili sin Carne mit Kräuterreis,1.6,1
20495,2020-11-02,Gebratene Schupfnudeln mit Pesto auf Kassler-Sauerkraut,2.4,0
20496,2020-11-02,Gebackene Mozzarellasticks auf Tomatensoße und Pestonudeln,2.1,0
20497,2020-11-02,"Rindfleischpfanne """"""""Texasstyle"""""""" mit Steakhouse Pommes",3.1,0
20554,2020-11-02,"Vegetarische Paprikaschote auf Tomatensoße mit Kräuterreis, dazu 1 Apfel",2.1,1
20557,2020-11-02,"Pikante Rindfleischpfanne """"""""Asiatische Art""""",3.1,0
20702,2020-11-03,"Wokgemüse mit Thai Chili Sauce, frischem Koriander und Mienudeln",1.85,1
20703,2020-11-03,Chicken-Curry mit Basmatireis,3.1,0
20704,2020-11-03,Geschmorte Champignons mit Lauchzwiebeln und Tzatziki an Kartoffelröstitalern,2.1,1
20705,2020-11-03,"Schweinesteak Tomate-Mozzarella, Zucchini-Auberginengemüse und Pommes Frites",2.7,0
20909,2020-11-04,Gemüsecurry in scharfer Kokossoße mit Couscous,1.6,1
20910,2020-11-04,Gebackener Fisch mit süß-saurer Sauce und Ingwerreis,2.1,0
20911,2020-11-04,Gnocchipfanne mit mediterranem Gemüse in Basilikumpesto,2.1,0
20912,2020-11-04,"Rostbraten """"""""Wiener Art"""""""" in pikanter Gurken-Senfsoße mit Butterbohnen und Kroketten",3.6,0
21107,2020-11-05,"Kichererbsen- Tomaten- Eintopf mit Pinienkernen, dazu eine Vollkorn-Brotscheibe",1.6,1
21108,2020-11-05,"Nudelpfanne """"""""Mexikanische Art"""""""" mit Rindfleisch, Gemüse und Reibekäse",1.85,0
21109,2020-11-05,"Salatplatte von Frischkostsalaten, Kräuterrührei und Zwiebelbratkartoffeln",2.7,1
21110,2020-11-05,"Mediterrane Hähnchenbrust in der Kräuterpanade mit Geflügelsoße, gegrillter Paprika und Pommes frites",3.1,0
21164,2020-11-05,"Rostbraten """"""""Wiener Art"""""""" in pikanter Gurken-Senfsoße mit Butterbohnen und Semmelknödel",3.1,0
21167,2020-11-05,"Schweinesteak Tomate-Mozzarella, Zucchini-Auberginengemüse und Pommes Frites",3.1,0
21179,2020-11-05,Schweinesteak Tomate-Mozzarella mit Grillgemüse und Pommes Frites,3.1,0
21328,2020-11-06,Frankfurter Wurstgulasch mit Spiralnudeln,1.85,0
21329,2020-11-06,"Chicken Crossies mit süß- saurer Asia Sauce, buntem Gemüse und Pommes frites",3.1,0
21330,2020-11-06,"Sojafrikassee mit Kapern, buntem Gemüse und Vollkornreis",1.85,1
21331,2020-11-06,Seehechtfilet auf Balsamico-Linsen dazu Meerrettich-Stampfkartoffeln,3.1,0
21390,2020-11-06,"Mediterrane Hähnchenbrust in der Kräuterpanade mit Geflügelsoße, gegrillter Paprika und Pommes frites",3.1,0
21396,2020-11-06,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, dazu 1 Apfel",1.85,1
21407,2020-11-06,Gemüsecurry in scharfer Kokossoße mit Couscous,1.6,1
21418,2020-11-06,Seehechtfilet auf Balsamico-Linsen dazu Meerrettich-Stampf- kartoffeln,3.1,0
21445,2020-11-06,Chili sin Carne mit Kräuterreis,1.6,1
21562,2020-11-09,"Nudeleintopf mit Hühnerfleisch, dazu 1 Brötchen",1.85,0
21563,2020-11-09,Käsehackbraten in Kräuter-Rahmsoße mit Fingermöhren und Petersilienkartoffeln,2.1,0
21564,2020-11-09,"Vegetarische Sojabolognese auf Spaghetti, gerne auch als vegane Variante",1.6,0
21565,2020-11-09,"Tintenfischringe mit Knoblauch-Dip, Pommes frites und buntem Salat",3.1,0
21609,2020-11-09,Frankfurter Wurstgulasch mit Spiralnudeln,1.85,0
21768,2020-11-10,Dal mit Reis,1.6,1
21769,2020-11-10,"Gebackene Champignontasche auf Ratatouillegemüse, dazu Pommes frites",2.4,1
21770,2020-11-10,"Bandnudeln mit Shrimps in Tomaten-Weinbrand-Rahm, dazu Tomaten-Rucolasalat",2.4,0
21771,2020-11-10,"Nudelauflauf """"""""Griechische Art"""""""" mit Ratatouille und Hirtenkäse",2.4,1
21772,2020-11-10,"Putengyros mit Tzatziki, Weißkrautsalat und Pommes frites",3.1,0
21884,2020-11-10,"Vegetarische Sojabolognese auf Spaghetti, gerne auch als vegane Variante",1.6,0
21986,2020-11-11,Scharfes Kürbisgemüse mit Linsen und Rucola auf Penne Rigate,1.6,1
21987,2020-11-11,Jägerbraten vom Schweinekamm mit Waldpilzen an Semmelknödeln,2.4,0
21988,2020-11-11,Panierter Blumenkohl mit holländischer Soße und Petersiliekartoffeln,1.85,1
21989,2020-11-11,"Hähnchenbrustfilet """"""""Formaggio"""""""" mit Tomaten-Zucchini-Gemüse und Pommes frites",3.1,0
22054,2020-11-11,"Nudeleintopf mit Hühnerfleisch, dazu 1 Brötchen",1.85,0
22187,2020-11-12,"Königsberger Klopse in Kapernsoße Petersilienkartoffeln, rote Betesalat",2.1,0
22188,2020-11-12,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, dazu 1 Brötchen",1.85,0
22189,2020-11-12,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen",1.6,1
22190,2020-11-12,Chili con Carne mit Kartoffel Wedges oder Reis,2.7,0
22262,2020-11-12,"Putengyros mit Tzatziki, und Reis",2.7,0
22275,2020-11-12,"Putengyros mit Tzatziki, Krautsalat und Reis",2.7,0
22430,2020-11-13,Kaiserschmarrn mit Rum-Rosinen und Zwetschgen,2.1,1
22431,2020-11-13,Thailändisches Putengeschnetzeltes mit Jasmin-Duftreis,2.7,0
22432,2020-11-13,Tomaten- Chili- Knoblauch- Spaghetti mit Tofu,1.6,1
22433,2020-11-13,"Steak mit Schinken, Tomaten, Käse überbacken, Champignonrahmsoße und Wedges",3.1,0
22487,2020-11-13,"Königsberger Klopse in Kapernsoße Petersilienkartoffeln, rote Betesalat",1.85,0
22490,2020-11-13,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen",1.6,1
22654,2020-11-16,Auberginen im Haferflockenmantel mit Tomatensoße und Gemüse-Bulgur,1.6,1
22655,2020-11-16,Bio-Spirelli mit Bolognesesoße und Reibekäse,2.1,0
22656,2020-11-16,Gebackene Champignontasche auf feurigem Gemüseratatouille an Risoleekartoffeln,2.4,1
22657,2020-11-16,Hähnchenbrust in Kardamommarinade auf Paprika-Tomaten-Apfelgemüse mit Bambusstreifen und Basmatireis,2.4,0
22741,2020-11-16,"Hähnchenbrust mit Kardamom auf Paprika-Tomaten-Apfelgemüse mit Bambuss, Basmatireis",2.4,0
22851,2020-11-17,"Süßkartoffelcurry mit Kichererbsen und Blattspinat, dazu Reis",1.6,1
22852,2020-11-17,"Hackfleischröllchen mit Quarkdip, Balkangemüse und Pommes Crinkle",2.1,0
22853,2020-11-17,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und gerösteten Pinienkernen, gern auch als vegane Variante",1.85,1
22854,2020-11-17,"Rindfleischpfanne """"""""Art Stroganoff"""""""" mit Champignons, Gurken und Sauerrahm, dazu Nudeln",3.1,0
22930,2020-11-17,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und Pinienkernen",1.85,1
23048,2020-11-18,"Mango-Kürbis-Suppe, dazu 1 Mehrkornbrötchen",1.6,1
23049,2020-11-18,Bio-Spirelli mit Bolognesesoße und Reibekäse,2.1,0
23050,2020-11-18,Gebratene Schupfnudeln mit Pesto auf Kassler-Sauerkraut,2.7,0
23051,2020-11-18,"Camembert gebacken mit Tomatensauce oder Preiselbeeren an Pommes frites, dazu Eichblattsalat",2.7,1
23052,2020-11-18,Gebratener Reis mit Huhn,3.1,0
23117,2020-11-18,Nudeln mit Bolognesesoße und Reibekäse,2.1,0
23217,2020-11-19,Pasta mit Thunfisch-Zucchinisauce,1.6,0
23218,2020-11-19,Spanferkelrollbraten mit Bayrischkraut und Kräuterkartoffeln,3.1,0
23219,2020-11-19,Ungarischer Rindergulasch mit buntem Gemüse und Kroketten,3.1,0
23220,2020-11-19,Mediterranes Sojageschnetzeltes mit Reiskorn-Nudeln,1.6,1
23221,2020-11-19,"Rindfleischpfanne """"""""Art Stroganoff"""""""" mit Champignons, Gurken und Sauerrahm, dazu Nudeln",3.1,0
23222,2020-11-19,"Putensteak in Senf-Sahnesoße, Brokkoligemüse, Pommes Twister",3.1,0
23430,2020-11-20,Deftiges Bauernfrühstück mit frischer Brühgurke,2.7,0
23431,2020-11-20,Kartoffelauflauf mit Schinken,2.4,0
23432,2020-11-20,"Paniertes Schollenfilet mit Salsa-Dip, Buttererbsen und Pommes frites",3.1,0
23433,2020-11-20,"Rote Linsen mit Kokos-Curry  , dazu einen Soja-Bananen-Shake",1.6,1
23489,2020-11-20,Gebratener Reis mit Huhn,2.7,0
23492,2020-11-20,"Putensteak in Senf-Sahnesoße, Buttererbsen und Pommes frites",2.7,0
23624,2020-11-23,"Spaghetti mit Bolognese von roten Linsen, gerne auch als vegane Variante",1.6,1
23625,2020-11-23,"Schweinegulasch mit Sauerkraut, dazu Petersilienkartoffeln",2.7,0
23626,2020-11-23,Bunter Gemüse-Mix mit Schnittlauch-Kräuterrahm auf Kartoffelrösti,1.85,1
23627,2020-11-23,"Hähnchenbrust mit Bohnen-Mais-Gemüse in scharfer Barbecuesoße, dazu Kartoffelecken",2.7,0
23799,2020-11-24,"Veganer Borschtsch mit Soja-Dip, dazu 1 Wezenbrötchen",1.6,1
23800,2020-11-24,Seelachs in Kräutereihülle auf Dijon-Senfsauce mit rustikalem Möhrengemüse und Kräuterkartoffeln,3.1,0
23801,2020-11-24,"Tortelloni """"""""Ricotta"""""""" in Tomaten-Basilikumsoße",2.1,0
23802,2020-11-24,"Schweinegeschnetzeltes mit grünem Pfeffer, Mandelbrokkoli und Spätzle",2.1,0
23862,2020-11-24,"Veganer Borschtsch mit Soja-Dip, dazu 1 Weizenbrötchen",1.6,1
23976,2020-11-25,Gabelspaghetti mit feurigem Tomaten-Mango-Belugalinsenragout,1.6,1
23977,2020-11-25,"Rostbrätel """"""""Thüringer Art"""""""" mit Kräuterzwiebeln, Kartoffelsalat und Salatbeilage",3.6,0
23978,2020-11-25,Steinpilz-Rahmnudeln mit Champignon-Lauchgemüse,2.1,1
23979,2020-11-25,Rinderhacksteak mit Hirtenkäse dazu Letschogemüse und Pommes frites,3.1,0
24047,2020-11-25,"Spaghetti mit Bolognese von roten Linsen, gerne auch als vegane Variante",1.6,1
24165,2020-11-26,Süßkartoffel-Kokos-Soja-Curry mit Tomatenbulgur,1.6,1
24166,2020-11-26,"Reispfanne """"""""Spanische Art"""""""" mit Shrimps, Tomaten, Paprika und gegrillter Hähnchenkeule",3.1,0
24167,2020-11-26,"Tomatensuppe, Kartoffelpuffer mit Apfelmus und Sahnetupfer",1.85,1
24168,2020-11-26,"Schweinesteak """"""""Au four"""""""" mit Reibekäse überbacken an Fingermöhrchen und Pommes frites",3.1,0
24228,2020-11-26,Süßkartoffel-Kokos-Soja- Curry mit Tomatenbulgur,1.6,1
24229,2020-11-26,"Rostbrätel """"""""Thüringer Art"""""""" mit Kräuterzwiebeln, Kartoffelsalat und Salatbeilage",3.1,0
24376,2020-11-27,"Soljanka mit saurer Sahne, Brotscheibe oder Brötchen",2.1,0
24377,2020-11-27,"Brathering mit Zwiebelringen, Bratkartoffeln und Gurkensalat",2.7,0
24378,2020-11-27,Wok-Gemüse-Reis mit Mungobohnen-Sprossen und gerösteten Cashew-Kernen,1.85,1
24379,2020-11-27,"Putensteak mit Rahm-Champignons, buntem Gemüse und Pommes frites",3.6,0
24445,2020-11-27,Glasiertes Putensteak mit buntem Gemüse und Pommes frites,3.1,0
24450,2020-11-27,"Reispfanne """"""""Spanische Art"""""""" mit Shrimps, Tomaten, Paprika und gegrillter Hähnchenkeule",2.7,0
24580,2020-11-30,"Kartoffel-Wirsing-Weißkohlpfanne mit Rote Bete-Sauerrahm-Dip, dazu 1 Apfel aus Gierstädt",1.6,1
24581,2020-11-30,"Bolognese von der Pute aus Altengönna, Ital. Hartkäse und Chili-Bandnudeln",2.1,0
24582,2020-11-30,"Tofu in süß-scharfer Soße, dazu Reis",2.7,1
24583,2020-11-30,"Schweineschnitzel """"""""Wiener Art"""""""" mit Kaisergemüse und Pommes frites",2.4,0
24647,2020-11-30,"Kartoffel-Wirsing- Weißkohlpfanne mit Rote Bete-Sauerrahm-Dip, dazu 1 Apfel aus Gierstädt",1.6,1
24723,2020-12-01,Rote Linsensuppe mit Fladenbrot,1.6,1
24724,2020-12-01,Putenschnitzel mit Paprika-Maisgemüse und Pommes frites,2.7,0
24725,2020-12-01,Waldpilzragout mit Lauchzwiebeln und Serviettenknödeln,1.85,1
24726,2020-12-01,Rindersauerbraten mit Apfelrotkohl und Klößen,3.6,0
24890,2020-12-02,Gemüsepfanne mit Zartweizen und geröstetem Sesam,1.6,1
24891,2020-12-02,Kürbispfanne mit Lachs und Jasmin-Duftreis,2.7,0
24892,2020-12-02,"Tomaten-Kräuterrührei mit Bratkartoffeln, dazu Mischsalat",2.1,1
24893,2020-12-02,"Schweinesteak """"""""Lugano"""""""" mit Tomaten-Schinkenragout gratiniert, Buttererbsen und Crinkle Pommes",3.1,0
25112,2020-12-03,Vegetarische Frühlingsrolle auf Ananas- Currysauce mit Champignonrisotto und Tomaten -Gurkensalat,1.6,1
25113,2020-12-03,Ratsherrengeschnetzeltes mit Buttererbsengemüse und Mandel-Kartoffelbällchen,3.1,0
25114,2020-12-03,"Minestrone, 3 Quarkkäulchen mit Sauerkirsch-Gelee, Zimtzucker und Sahnedip",2.1,1
25115,2020-12-03,Glühweingulasch mit Mandelrosenkohl und Semmelknödeln,2.7,0
25198,2020-12-03,"Brathering mit Zwiebelringen, Bratkartoffeln und Gurkensalat",2.7,0
25318,2020-12-04,Kesselgulasch mit Brotscheibe oder Brötchen,1.85,0
25319,2020-12-04,"Jagdwurstschnitzel mit Tomatensoße, Bio-Spirelli und Salatbeilage",2.1,0
25320,2020-12-04,"Gemüsefrikadelle mit Soja-Tomaten-Kräuter-Dip, dazu bunte Karotten und Pommes frites",2.1,1
25321,2020-12-04,"Hähnchenbruststeak mit Kokos-Curry-Soße, Zuckerschoten und Jasminreis",2.7,0
25381,2020-12-04,Kesselgulasch mit Brötchen,1.85,0
25406,2020-12-04,Rote Linsensuppe mit Fladenbrot,1.6,1
25487,2020-12-07,Kartoffel-Erbseneintopf mit Schweinefleisch und Wiener Wurst,1.85,0
25488,2020-12-07,Kartoffel-Erbseneintopf,1.6,1
25489,2020-12-07,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,1.85,0
25490,2020-12-07,"Mediterrane Nudelpfanne mit Mozzarella, gerne auch als vegane Variante",1.6,1
25491,2020-12-07,Pfannengyros vom Schwein mit Tzatziki und Weißkrautsalat an Pommes frites,2.4,0
25699,2020-12-08,Rührei mit Kräutern und Zwiebeln an Rahmspinat und Petersilienkartoffeln,1.85,1
25700,2020-12-08,Pikante Hackfleischpizza mit Ketchup-Dip,2.4,0
25701,2020-12-08,Falafel mit Kräuter-Quarkdip an buntem Salat und Fladenbrot,2.7,1
25702,2020-12-08,"Karamellisiertes Putenschnitzel mit Sesam-Blumenkohl, Couscous und Tomaten-Paprika-Salsa",3.1,0
25806,2020-12-08,"Putenschnitzel mit Sesam-Blumenkohl, Couscous und Tomaten-Paprika-Salsa",3.1,0
25942,2020-12-09,Gebratenes Gemüse mit Reis,1.85,1
25943,2020-12-09,Paniertes Schweineschnitzel mit Schwarzwurzel-Gemüse und Kartoffelecken,2.7,0
25944,2020-12-09,"Drei Kartoffeltaschen mit Frischkäse auf Blattspinat, Tomatensalat",2.1,1
25945,2020-12-09,Gebratenes Heringsfilet mit Kartoffel-Radicchio-Salat und Kräuterbrötchen,2.7,0
25999,2020-12-09,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,1.85,0
26166,2020-12-10,Pikante Sesamnudeln mit asiatischem Pfannengemüse,1.85,1
26167,2020-12-10,Ungarische Hackfleischpfanne mit Pommes Chips,1.85,0
26168,2020-12-10,"Champignonpfanne an Heichelheimer Kartoffelpuffern, Salatgarnitur",2.7,1
26169,2020-12-10,Hirschgulasch auf Röhnland-Farfalle,3.6,0
26236,2020-12-10,Pikante Hackfleischpizza mit Ketchup-Dip,2.4,0
26411,2020-12-11,"Vegetarische Paprikaschote auf Tomatensoße mit Kräuterreis, dazu 1 Apfel",2.1,1
26412,2020-12-11,"Brathering mit Zwiebelringen, Bratkartoffeln und Salatbeilage",2.7,0
26413,2020-12-11,Curry-Hähnchenbrustfilet mit Gemüse und gerösteten Pinienkernen auf Wellenbandnudeln,3.1,0
26414,2020-12-11,Kartoffel-Kürbiskernrösti mit Tomaten-Schnittlauch-Quark und Blattsalatvariation,2.4,1
26415,2020-12-11,"Schweinesteak """"""""Strindberg"""""""" mit Zwiebel-Senfkruste, Sommergemüse und Pommes frites",2.4,0
26476,2020-12-11,"Vegetarische Paprikaschote auf Tomatensoße mit Kräuterreis, dazu 1 Salat",2.1,1
